XVII Festival Internacional del Habano / 17th Havana Cigar Festival / 17º Festival do Charuto,23-feb.,27-feb.,La Habana,Palacio de Convenciones,Havanatur,"Eloisa Castellanos 

",(537)204 0513; 204 0514,,"agarcia@palco.cu, ecastellanos@habanos.cu ", www.habanos.com
"Concurso fotográfico ""Foto al Vuelo"" / ""Foto al Vuelo"" Photographic Contest / Concurso de fotografias “Foto em Voo”",23-feb.,27-feb.,Matanzas,Ciénaga de Zapata,ECOTUR,"MsC. Franklin Marín Milanés              Cecilio Larena Rodríguez



",,,"ecotur@hab.ecotur.tur.cu, comercial@peninsula.tur.cu",www.ecoturcuba.tur.cu 
Búsquedas Investigativas. Encuentro entre Educadores Cubanos y Norteamericanos / Researches. Meeting between Cuban and U.S. Educators  / Buscas  investigativas: troca de experiências entre profissionais cubanos e norte-americanos,23-feb.,28-feb.,La Habana y Santiago de Cuba,APC en La Habana /  Univ. Ciencias Pedagogicas Santiago Cuba,Havanatur,Gilberto García Batista                                                    ,"202 5420, 202 5478",,"presidente@apc.rimed.cu, eventos@apc.rimed.cu",
"VIII Encuentro Internacional: Constitución, Democracia y Sistemas Políticos / 8th International Meeting: Constitution, Democracy and Political Systems. /  8º Encontro Internacional: Constituição, Democracia e Sistemas Políticos ",24-feb.,26-feb.,La Habana,Hotel Nacional de Cuba        ,Cubatur,"Migdalia Velázquez Pérez
                                                  
  
  
",(537) 832 9680, (537) 833 3382, migdalia@unjc.co.cu,www.unjc.co.cu
V Congreso Cubano de Desarrollo Local / 5th Cuban Congress on Local Development / 5º Congresso Cubano de Desenvolvimento Local,4-mar.,6-mar.,Granma,Hotel Sierra Maestra      Bayamo,Paradiso,MSc. Narcys Bueno Figueras                 Dr.C Juan J. Silva Pupo                                                   ,(53-23) 483498,,"nbuenof@udg.co.cu, jsilvap@udg.co.cu",www.udg.co.cu
IX Encuentro Internacional  de los abogados laboralistas y del movimiento sindical / 9th International Meeting of labor lawyers and union movement. / 9º Encontro Internacional de advogados trabalhistas e do movimento sindical ,4-mar.,6-mar.,La Habana,Hotel Nacional de Cuba                   ,Cubatur,"Migdalia Velázquez Pérez
                                                   
 
  
",(537) 832 9680,(537) 833 3382, migdalia@unjc.co.cu,www.unjc.co.cu
Talleres Biología de Sistemas / Workshops on Biology of Systems / Workshops Biologia de Sistemas,5-mar.,8-mar.,Matanzas,Hotel Allegro Varadero ,Gaviota Tours,Dra. Karina García           ,,,karina@cim.sld.cu,
COOPERAT´ 2015 / COOPERAT 2015,6-mar.,8-mar.,La Habana,Hotel “Habana Riviera”                     ,Cubatur,Dr. Claudio Alberto Rivera Rodríguez.                                        ,(53) 48 728006,48779353,arivera@eco.upr.edu.cu,www.upr.edu.cu
"XIV Festival internacional de Documentales ""Santiago Álvarez in Memoriam"" / 14th ""Santiago Álvarez in Memoriam"" International Documentary Festival. / 14º Festival Internacional de Documentários “Santiago Alvarez In Memoriam”",6-mar.,11-mar.,Santiago de Cuba,"Cines de Santiago de Cuba, Guantánamo, Las Tunas y Granma.",Paradiso Havanatur,"Lazara Herrera González
 



",(537) 830 1548,(537) 838 1188,"salvarez@icaic.cu, festivalsantiagoalvarez@icaic.cu ","www.cubacine.cu,  www.santiagoalvarez.com "
ANTHROPOS 2015. Convención Internacional de Antropología  / International Convention of Anthropology / ANTHROPOS 2015  Convenção Internacional de Antropologia ,9-mar.,13-mar.,La Habana,Palacio de Convenciones     ,Havanatur,Dra. Alina Forrellat Barrios                                 Dr.Antonio Martínez Fuentes                  Dra.Vanessa Vázquez Sánchez                                               ,"(537) 832 9000, 8793488",(537) 8321321,"museo.montane@fbio.uh.cu,  ajmf@fbio.uh.cu",
"BIONAT2015. V Convención de la Sociedad Cubana de Medicina Bioenergética y Naturalista / 5th Convention of the Cuban Society of Bioenergy and Naturalist Medicine. / BIONAT 2015. 5ª Convenção da Sociedade Cubana de Medicina Bioenergética e Naturalista
",9-mar.,13-mar.,La Habana,Palacio de Convenciones     ,Viajes Cubanacan,"Dr. C. Humberto López Pellón, Presidente, Sociedad Cubana de Medicina Bioenergética y Naturalista.   
 
","(537) 274 3831,641 2118",,bioenerg@fomed.sld.cu,
11no Taller de Investigación Operacional / 11th Operational Research Workshop / 11º Workshop de Pesquisa Operacional ,10-mar.,13-mar.,La Habana,Universidad de La Habana,Viajes Cubanacan,Dr. Raúl Guinovart Díaz                       Dra.Sira Ma Allende Alonso                                                  ,(537) 879 0890,(537) 873 6310,"guino@matcom.uh.cu,  sira@matcom.uh.cu",
"XII Taller Internacional ""Comunidades: Historia y Desarrollo"" / 12th Communities: History and Development International Workshop / 12ª Oficina Internacional “Comunidades: História e Desenvolvimento”",11-mar.,14-mar.,Villa Clara ,UNEAC                    ,Gaviota Tours,Dr. Joaquín Alonso Freyre       MsC.Gertrudis Leticia Toledo Cabrera   Lic.Daniel Guemechu                        ,(53 42) 211906,,eventocomunidades@uclv.edu.cu,
HIPNOSANTIAGO 2015.  V Congreso Regional Caribeño y Latinoamericano de Hipnoterapia. IX Taller Internacional de Hipnosis Terapéutica y Técnicas Afines / 5th Caribbean and Latin American Regional Congress on Hypnotherapy.  9th International Workshop on Therapeutic Hypnosis and Related Techniques.  / HIPNO SANTIAGO 2015. 5º Congresso Regional Caribenho e Latino-Americano de Hipnoterapia. 9ª Oficina Internacional de Hipnose Terapêutica e Técnicas Afins.,16-Mar,20-Mar,Santiago de Cuba,Complejo Cultural Heredia ,Havanatur,Dr.C. Alberto E. Cobián Mena                                         alberto@sierra.scu.sld.cu,(53 22) 651974; 653011 Ext.114,(53 22) 651974; 686200,,
1er Seminario de Patrimonio Cultural Universitario / 1st Seminar on University Cultural Heritage / 1º Seminário de Patrimônio Cultural Universitário,18-mar.,20-mar.,La Habana,Colegio Universitario de San Gerónimo    ,Paradiso,MsC. Claudia Felipe Torres                                ,(537) 873 6250,,claudia@fayl.uh.cu,
ESMEC 2015. Congreso Internacional Enfoque social y multidisciplinario para una estomatología de calidad / International Congress on Social and multidisciplinary focus for a quality stomatology. / ESMEC 2015.  Congresso Internacional Enfoque Social e Multidisciplinar para a odontología de qualidade ,18-Mar,21-Mar,Matanzas,Centro de Convenciones Plaza América Varadero.,Havanatur,Dra. Judit Martínez Abreus                        ,(53 45) 266415 Ext. 146; 267290,, jmabreu.mtz@infomed.sld.cu,
"HAVMUN 2015.   XX Modelo de Naciones Unidas de La Habana / 20th United Nations Model of Havana / HAVMUN 2015
20º Modelo das Nações Unidas de Havana
",24-mar.,27-mar.,La Habana,Universidad de La Habana,Havanatur,Dra. Dánice Vázquez D´Alvaré                              ,(537) 873 3813,,danice@lex.uh.cu ,www.havmun.uh.cu
XX Encuentro Internacional de Academias para la Enseñanza del Ballet y XII Concurso Internacional para jóvenes bailarines / 20th International Meeting of Ballet Academies and 12th International Contest for young dancers.  / 22º Encontro Internacional de Academias para o Ensino do Balé e 14º Concurso Internacional para jovens bailarinos,29-mar.,12-abr.,La Habana,"Escuela Nacional de Ballet, Teatro Nacional, Teatro América.             ",Paradiso,"Maître Ramona de Saá Bello  
      
",(537) 866 0143; 861 6629,,"enballet@cubarte.cult.cu, direccion@cneart.cult.cu ",www.cneart.cult.cu
FESTCUBA 2015. Congreso Deporte para Todos. Deporte para el desarrollo / Sports for All Congress. Sports for development. / Congresso Esporte para Todos. Esporte para o desenvolvimento ,30-mar.,2-abr.,La Habana,Palacio de Convenciones  ,Cubadeportes,Dra. Gladys Becquer Díaz                        ,(537) 641 3288,,vicecult@inder.cu,
Festival Internacional de Videoarte de Camagüey. 6ta edición. / International Festival of Camagüey Video Art. 6th edition. / Festival Internacional de Vídeoarte de Camagüey. 6ª edição,31-mar.,4-abr.,Camagüey,Provincia Camagüey,Paradiso,"Jorge Luis Santana Pérez 
                   

",(535) 3183046,,"sandia@pprincipe.cult.cu, fivacuba@gmail.com",
14a. Muestra Jóven ICAIC / 14th ICAIC Young Filmmakers Exhibit / 14ª Mostra Jovem ICAIC,31-mar.,5-abr.,La Habana,"Cine Chaplin, Cine 23 y 12, Sala Titón, Sala 2do piso ICAIC",Paradiso,"Marisol Rodríguez Rosabal 

 

",(537) 838 2840; 8319736 ,, muestrajoven@icaic.cu," www.cubacine.cu, www.muestrajoven.cu "
IX Taller Internacional de Hipnosis Terapéutica y Técnicas Afines. I Simposio de Ozonoterapia en Latinoamérica / 9th International Workshop on Therapeutic Hypnosis and Related Techniques. 1st Symposium of Ozone Therapy in Latin America. / 9ª Oficina Internacional de Hipnose Terapêutica e Técnicas Afins. 1º Simpósio de Ozonoterapia na América Latina,1-Apr,3-Apr,Matanzas,Hotel Sol Palmeras Varadero,Havanatur,Dr. Alberto V. Goberna Hernández.             ,(53-45) 256196 ,,albertovalentin.mtz@infomed.sld.cu,
EGAL 2015.    XV Encuentro de Geógrafos de América Latina. / 15th Meeting of Geographers of Latin America. / EGAL 2015. 15º Encontro de Geógrafos da América Latina.,6-abr.,10-abr.,La Habana,Palacio de Convenciones    ,Viajes Cubanacan,Dra. Nancy Pérez Rodríguez                 Dr. Eduardo Salinas Chávez                    MSc. Obllurys Cárdenas López                                           ,(537) 830 2470,,"nan@geo.uh.cu, esalinas@geo.uh.cu, 15egal2015@geo.uh.cu",www.xv-egal-cuba.com
VII Convención Científica Internacional de la Universidad de Matanzas / 7th International Scientific Convention of the University of Matanzas / 7ª Convenção Científica Internacional da Universidade de Matanzas,6-abr.,10-abr.,Matanzas ,Centro de Convenciones Plaza América   Varadero,Viajes Cubanacan,Dr.C. Roberto Vizcón Toledo               ,(53 45) 261992,(53 45) 253101,"roberto.vizcon@umcc.cu, www.umcc.cu",
Premio de Composición Casa de las Américas  / Casa de las Américas Composition Award / Prêmio de Composição Casa de las Américas,6-abr.,10-abr.,La Habana,Casa de las Américas,Paradiso,"María Elena Vinueza González

 

",(537) 838 2706 - 09,(537) 838 2703,"musica@casa.cult.cu, direccionri@casa.cult.cu ", www.casadelasamericas.org
I Simposio de Neuroprotección 2015 / 1st Symposium of Neuroprotection 2015 / Simpósio de Neuroproteção 2015,7-abr.,10-abr.,Matanzas,Hotel Melia Marina Varadero,Havanatur,Gerardo Enrique Guillén Nieto                                               ,(53 45) 25 0495 ,(53 45) 25 0494                 ,gerardo.guillen@cigb.edu.cu,
 VIII Taller Internacional Tecnolaser 2015. / 8th Technolaser International Workshop 2015. / 8º Workshop Internacional Tecnoláser 2015,7-abr.,10-abr.,La Habana,Museo Nacional de Bellas Artes,Cubatur,"Dr. Iván Padrón Díaz                             

",(537) 209 3920; 203 1224,(537) 202 1518,tecnolaser@ceaden.edu.cu,www.ceaden.cu/tecnolaser/index.asp
VIII Taller Internacional de Energía y Medio Ambiente / 8th International Workshop on Energy and Environment / 8º Workshop Internacional de Energia e Meio Ambiente,8-abr.,10-abr.,Cienfuegos,Universidad de Cienfuegos,Cubatur,Dr. Juan J. Cabello Eras                        ,(53 43) 500137; 500138  ,, jcabello@uc.edu.cu,
"XIV Congreso de Derecho de Seguros de CILA - Comité Iberoamericano de AIDA / 14th Congress of Insurance Law of CILA – Iberian-American Committee of AIDA /  14º Congresso do Direito de Seguros de CILA – Comitê Ibero-Americano de AIDA -
",8-abr.,11-abr.,La Habana,Hotel Nacional de Cuba,Cubatur,"Migdalia Velázquez Pérez
                                                   
 
  
",(537) 832 9680,(537) 833 3382,migdalia@unjc.co.cu,www.unjc.co.cu
Gran Torneo de Golf “Cuba Golf” / “Cuba Golf” Grand Golf Tournament / Grande Torneio de Golfe “Cuba Golf”,9-abr.,11-abr.,Matanzas,Varadero Golf Club,Havanatur,"Liubersy Pérez Guillén 


",(537) 836 2557; 836 0101 ext. 1007,,vice.operaciones@gee.palmares.cu,www.palmarescuba.com
"26 Festival ""La Huella de España"" / 26th ""La Huella de España"" Festival / 26º Festival O Vestígio da Espanha",12-abr.,19-abr.,La Habana,Teatro Nacional,Paradiso,"Mirian Vila.


 
 
",(537) 832 4625; 833 1449,(537) 833 3117,catedradedanza@cubarte.cult.cu,www.balletcuba.cu
"II Congreso Internacional de Agricultura Urbana, Suburbana y Familiar. / 2nd International Congress on Urban, Suburban and Family Agriculture / 2º Congresso Internacional de Agricultura Urbana, Suburbana e Familiar",13-abr.,16-abr.,La Habana,Palacio de Convenciones  ,Cubatur,"DrC. Adolfo Rodríguez Nodals      

","(537) 683 9010, 6834039, 683 0093",,"dirgeneral@inifat.co.cu, dircientifica@inifat.co.cu, dirdesarrollo@inifat.co.cu",www. ausc.co.cu
"Convención Internacional Agroforestal 2015: VI Congreso Forestal de Cuba, II Congreso Internacional de Café y Cacao, VI Encuentro Internacional de Jóvenes Investigadores / Agroforestry International Convention: 6th Forestry Congress of Cuba, 2nd Coffee and Cacao International Congress, 6th International Meeting of Young Researchers / Convenção Internacional Agroflorestal: 6º Congresso Florestal de Cuba, 2º Congresso Internacional Café e Cacau, 6º Encontro Internacional de Jovens Pesquisadores
",13-abr.,17-abr.,La Habana,Palacio de Convenciones  ,Viajes Cubanacan,"Lic. Marta Aurora González Izquierdo
                                                   

",(537) 208 3444,(537) 208 2189,mgonzalez@forestales.co.cu,
Congreso 75 Aniversario de la Sociedad Espeleológica de Cuba / Congress on 75th Anniversary of the Cuban Speleological Society / Congresso pelo 75º Aniversário da Sociedade Espeleológica de Cuba,20-abr.,23-abr.,Camagüey,Escuela Provincial del PCC ,Havanatur,"Alejandro Romero Emperador           


",(53 41) 326805                                                    ,(53 41) 2025025,"funatss@enet.cu, angel@fanj.cult.cu",quimred.fq.uh.cu/sec
Convención Internacional de Salud 2015. / Health 2015 International Convention. / Convenção Internacional de Saúde 2015,20-Apr,24-Apr,La Habana,Palacio de Convenciones  ,Cubatur,Dra. Ileana del Rosario Morales Suárez.         ,(537) 839 6344,,imorales@infomed.sld.cu,www.convencionsalud2015.sld.cu
VI Seminario Internacional Porcicultura Tropical 2015 / 7th International Seminar on Tropical Hog Raising 2015 / 6º Seminário Internacional Suinocultura Tropical 2015,20-abr.,24-abr.,La Habana,Centro de Convenciones de Cojimar             ,Havanatur,"Alfred R. Crespo Dorta 
                                                    


",(537) 279 4108; 279 3545,,"direccion@iip.co.cu, crespo@iip.co.cu ",www.iip.co.cu
IV Asamblea General del Observatorio Iberoamericano de Seguridad Vial y Reunión de Responsables de Tránsito y Seguridad Vial (OISEVI) / 4th General Assembly of the Iberian-American Observatory of Road Safety and Meeting of Heads of Traffic and Safety (OISEVI) / 4ª Assembleia Geral do Observatório Ibero-Americano de Segurança Viária e Reunião de Responsáveis do Trânsito e Segurança Viária (OISEVI),21-abr.,24-abr.,La Habana,Palacio de Convenciones  ,Havanatur,"Yania Plá Ramírez
 
 
",(537) 881 9898                                        ,, yania.sa@mitrans.co.cu ,
V Taller de Intercambio Científico entre educadores de Latinoamérica / 5th Workshop on Scientific Exchange of Latin American Educators / 5ª Oficina de Intercâmbio Científico entre educadores da América Latina,21-abr.,25-abr.,Pinar del Río,"UCP ""Rafael María de Mendive""       ",Cubatur,Dr.C. Gilberto García Batista                 ,(537) 202 5420; 202 5478   ,,"eventos@apc.rimed.cu, presidente@apc.rimed.cu",www.apc.rimed.cu
IV Congreso Internacional de Derecho Procesal / 4th International Congress of Procedural Law / 4º Congresso Internacional de Direito Processual,22-abr.,24-abr.,La Habana,Hotel Nacional de Cuba,Viajes Cubanacan,"Migdalia Velázquez Pérez



",(537) 832 9680                                                   ,(537) 833 3382,migdalia@unjc.co.cu ,www.unjc.co.cu 
"Festival Internacional ""Varadero Gourmet"" 2015 / ""Varadero Gourmet"" 2015 International Festival / Festival Internacional “Varadero Gourmet” 2015",22-abr.,24-abr.,Matanzas,"Centro de Convenciones Plaza América,  Varadero",Havanatur,"Liubersy Pérez Guillén 



",(537) 836 2557; 836 0101 ext. 1007,,vice.operaciones@gee.palmares.cu,www.palmarescuba.com
17ª Primavera Científica IES- UC de Diseño Gráfico / 17th Graphic Design IES-UC Scientific Spring  / 17ª Primavera Científica IES – UC de Design Gráfico                  ,26-abr.,2-may.,Camagüey,Universidad de Camagüey,Cubatur,Arq. Cristina Balbis Iraola                  Dr.Arq. Elio Pérez Ramírez ,,,"cristina.balbis@reduc.edu.cu,  elio.perez@reduc.edu.cu ",
VII Conferencia Científica Internacional de la Universidad de Holguín . / 7th International Scientific Conference of the University of Holguín / 7ª Conferência Científica Internacional da Universidade de Holguín,27-abr.,29-abr.,Holguín,"Hotel Club Amigo Atlántico-Guardalavaca,    ",Viajes Cubanacan,Dr.C. Luis Cuevas Rodríguez                     ,(53 24) 481662; (53-5) 286 5367 ,,vrecip@ict.uho.edu.cu,conferencia.uholm@gmail.com www.uho.edu.cu/conferencia_cientifica                         
"""FOTOSUB 2015"" Evento Internacional de Fotografía Subacuática / International Underwater Photography Contest / FOTOSUB 2015",29-abr.,3-may.,Ciego de Ávila,Jardines del Rey,Ecotur,"MsC. Franklin Marín Milanés 
                                        

      


",(537) 273 7912,,"dircomercial@marlin.tur.cu, ecotur@hab.ecotur.tur.cu, esp.comercial1@hab.ecotur.tur.cu ",www.photosubcuba.com 
XXI Festival Romerias de Mayo / 21st Festival Romerias de Mayo / Romarias de Maio,2-may.,8-may.,Holguín,Holguín,Paradiso,"Dirección Provincial de Cultura de Holguín, 



",(53 24) 42 1673,(53 24) 46 7862,director@baibrama.cult.cu      ,www.baibrama.cult.cu 
Festival Internacional de KITE SURF / Kite Surf International Festival,4-may.,7-may.,Ciego de Ávila,Jardines del Rey,Ecotur,"MsC. Franklin Marín Milanés 
                                         
       


",(537) 273 7912       ,,"dircomercial@marlin.tur.cu, ecotur@hab.ecotur.tur.cu , esp.comercial1@hab.ecotur.tur.cu",www.photosubcuba.com
"GEOCIENCIAS 2015.  VI Convención Cubana de Ciencias de la Tierra. / 7th Cuban Convention on Earth Sciences. / GEOCIÊNCIAS 2015
6ª Convenção Cubana de Ciências da Terra
",4-may.,8-may.,La Habana,Palacio de Convenciones ,Havanatur,Kenya Núñez Cambra                     ,(537) 860 0197,,geociencias@mnhnc.inf.cu,www.cubacienciasdelatierra.cu
"FITCUBA 2015.   Feria Internacional de Turismo / International Tourism Fair / FITCUBA 2015
Feira Internacional de Turismo
",5-may.,7-may.,Ciego de Ávila,Jardines del Rey,,"Dalila A. González García                     Ms. Alberto Encinoso Lemus
                
  


       ",(537) 8327535 ext.228,,comunicacion1@mintur.tur.cu,www.fitcuba.com
VIII Conferencia Internacional de Derecho de Familia / 8th International Conference on Family Law  / 8ª Conferência Internacional de Direito da Família,6-may.,8-may.,La Habana,Hotel Nacional de Cuba,Cubatur,"Migdalia Velázquez Pérez
                                                   


",(537) 832 9680,(537) 833 3382,migdalia@unjc.co.cu , www.unjc.co.cu 
AGROMÁS  2015 / AGROMAS  2015,6-may.,9-may.,Granma,Hotel Sierra Maestra   Bayamo,Ecotur,"Dr.C. Mario Valentín Cisneros López


","(53 23)484263,  483235, 483257",,mvcisneros@dimitrov.cu,
 TERMAISLA 2015. Evento Internacional /  International Event / TERMAISLA 2015. Evento Internacional,6-may.,9-may.,Isla de la Juventud,Hotel Colony,Cubatur,"Ing. Dolores Campanioni                        Ing. Fermín Molina 
MSc Ing. Estrella Santa Cruz                  

","(53 46) 323065, 324107, 326404",,"fmma71@elecij.une.cu, esantacruz@dij.co.cu",www.unaicc.cu
62 Congreso Internacional en Modelación y Simulación en Economía y Administración. / International Congress on Modeling and Simulation in Economy and Management. / Congresso Internacional Modelagem e Simulação na Economia e Administração ,7-may.,8-may.,La Habana,Hotel Nacional de Cuba                     ,Havanatur,Dra. Silvia Odriozola Guitart                 Ana María Gil Lafuente                                                                   ,(537) 835 2215              ,,"silviao@fec.uh.cu, amgil@ub.edu                  "," www.amse-modeling.com, www.fec.uh.cu"
Congreso CARDIO VARADERO / CARDIO VARADERO Congress / Congresso CÁRDIO VARADERO,10-may.,13-may.,Matanzas,"Hotel Meliá Marina Varadero,  ",Gaviota Tours,Dr. Alberto Morales     ,,,cardioams@yahoo.es,
BIOVEG 2015. X Congreso Internacional de Biotecnología Vegetal y Agricultura.  / International Congress on Plant Biotechnology  / BioVeg 2015. Congresso Internacional de Biotecnologia Vegetal                                ,11-may.,15-may.,Ciego de Ávila, Hotel Memories Flamenco,Gaviota Tours,Dr. Oscar V. Concepción Laffitte                  Dr. Marcos E. Martinez-Montero                MsC. Carol Carvajal                                                  ,"(53 33) 225768, 224016           ",,"oconcepcion@bioplantas.cu, bioveg2015@gmail.com",www.bioplantas.cu                                          
VIDEOSALUD 2015. IV Muestra Internacional del Audiovisual en Ciencias de la Salud./ 4th International Audiovisual Exhibit on Health Sciences / Vídeosaúde 2015. 4ª Mostra Internacional de Audiovisual nas Ciências da Saúde,12-may.,15-may.,La Habana,Infomed ,Infomed,Alina de la Cruz                                        ,(537) 8383839,,"lya@infomed.sld.cu, videosalud2015.sld.cu",
IV Simposio Internacional Campos Electromagnéticos Intensos y Estrellas de Neutrones. III Simposio Caribeño. STARS  / 4th International Symposium on Intense Electromagnetic Fields and Neutron Stars. 3rd Caribbean Symposium. STARS / 4º Simpósio Internacional Campos Eletromagnéticos Intensos e Estrelas de Nêutrons. 3º Simpósio Caribenho STARS ,13-may.,16-may.,Matanzas,Hotel Breezes Varadero ,Gaviota Tours,Lisbet Betancourt García                                  ," 869-5773, 8695774",,director.promocion@gaviota.cu,
VII Taller Internacional sobre la Aplicación Práctica de Heberprot-P en Pacientes con Úlceras de Pie Diabético. / 7th International Workshop on Practical Application of Heberprot-P on Patients with Diabetic Foot Ulcers. / 7º Workshop Internacional sobre a Aplicação Prática de Heberprot-P nos Pacientes com úlceras do pé diabético,14-may.,16-may.,La Habana,Hotel Melia Habana,Havanatur,Miriela Gil Mena                                 Osvaldo Reyes Acosta                             ,(537) 271 6022 ext.1021        ,,"mariela.gil@cigb.edu.cu, osvaldo.reyes@cigb.edu.cu",
I Convención Internacional de Ciencias Sociales y Ambientales de la Universidad de Oriente. / 1st International Convention of Social and Environmental Sciences of the University of Oriente / 1ª Convenção Internacional de Ciências Sociais e Ambientais da Universidade de Oriente,18-may.,23-may.,Santiago de Cuba,Complejo Cultural Heredia /    Hotel Meliá Santiago,Havanatur,Dra. Martha Mesa Valenciano                Dra. Suyen Rodríguez Pérez                  ,(53 22) 643451,,"convencionsa@eventos.uo.edu.cu,  www.convenciones.uo.edu.cu",
SISA 2015. II Seminario Internacional de Sanidad Agropecuaria. / 2nd International Seminar of Agricultural Health. Annual Meeting of the Organization of Nematologists of the American Tropics / SISA 2015. 2º Seminário Internacional de Sanidade Agropecuária. Reunião Anual da Organização de Nematologistas dos Trópicos Americanos.  ,18-may.,22-may.,Matanzas ,Centro de Convenciones Plaza América Varadero,Viajes Cubanacan,Dra. Yamila Martínez Zubiaur              ,"(53 47) 863014 ext.133,  862752",,"sisa2015@censa.edu.cu, yamila@censa.edu.cu",www.censa.edu.cu
I Taller Internacional Alianzas Estratégicas para la Internacionalización de la Educación Superior. / 1st International Workshop on Strategic Alliances for the Internationalization of Higher Education / 1ª Oficina Internacional de Alianças Estratégicas para a Internacionalização da Educação Superior.,18-may.,23-may.,Cienfuegos,Universidad de Cienfuegos,Cubatur,Ms. C Dayni Díaz Mederos.                   Ms. C Hugandy Alvarez Acosta.                        ,(53 43) 500180,,"ddmederos@ucf.edu.cu, halvareza@ucf.edu.cu ",
"FELTI- 2015.  Foro de Empresarios y Líderes en Tecnologías de la Información. /  Forum of Businesspeople and Leaders in Information Technologies. / FELTI – 2015.
Fórum de Empresários e Líderes nas Tecnologias da Informação.
",18-may.,23-may.,La Habana,Complejo de Investigaciones Tecnológicas  CUJAE  ,Gaviota Tours,"René E. Hidalgo Font 



",(537) 2141247 ,,rene.hidalgo@datys .cu,www.felti.org
